field,crop_name_en,variety_name_en,season,yield_bu_ac,yield_target,totalN_per_ac,totalP_per_ac,totalK_per_ac,state,county,acres,lat,long
103334,Corn,Corn Pioneer 86P20,2023,180.1,188.6,147.7,86.13,27.22,Missouri,Boone,229.7,39.032548,-92.581563
103335,Corn,Corn DKC63-58,2023,166.4,162.9,107.97,58.61,44.5,Missouri,Boone,201.0,38.858475,-91.236078
103336,Corn,Corn DKC63-58,2023,190.3,185.5,152.15,31.05,21.37,Missouri,Boone,20.3,39.371353,-92.994151
103337,Sorghum,Sorghum Hybrid A,2023,183.1,175.3,155.8,46.4,32.11,Missouri,Boone,243.9,38.362585,-93.336115
103338,"Wheat, Hard Winter",TAM 114,2023,196.3,200.2,261.83,21.3,48.05,Missouri,Boone,215.6,39.651699,-92.134227
103339,Corn,Corn DKC63-58,2023,180.6,180.6,139.96,52.61,62.16,Missouri,Boone,42.3,39.811998,-92.413003
103340,"Wheat, Hard Winter",WB-Grainfield,2023,186.9,179.9,210.83,59.85,28.17,Missouri,Boone,236.9,38.664234,-92.860212
103341,Sorghum,Sorghum Hybrid B,2023,172.5,178.4,175.83,34.95,51.07,Missouri,Boone,149.3,38.004225,-92.463379
103342,"Wheat, Hard Winter",TAM 114,2023,159.0,155.7,70.47,35.24,23.65,Missouri,Boone,273.6,38.996369,-91.421738
103343,Sorghum,Sorghum Hybrid B,2023,158.7,150.9,142.02,61.48,41.38,Missouri,Boone,149.2,38.349703,-91.481581
103344,"Wheat, Hard Winter",TAM 114,2023,172.4,173.0,112.36,35.72,10.31,Missouri,Boone,241.6,39.657033,-91.442287
103345,Sorghum,Sorghum Hybrid B,2023,162.5,157.0,121.65,29.35,29.52,Missouri,Boone,67.5,38.668947,-91.223021
103346,Sorghum,Sorghum Hybrid B,2023,145.4,153.8,68.34,26.2,50.82,Missouri,Boone,245.2,38.489456,-93.192015
103347,"Wheat, Hard Winter",WB-Grainfield,2023,161.6,168.8,144.06,44.59,3.84,Missouri,Boone,164.4,38.600169,-91.614707
103348,Sorghum,Sorghum Hybrid B,2023,187.4,181.3,172.48,32.37,33.97,Missouri,Boone,41.4,38.160944,-93.332326
103349,Sorghum,Sorghum Hybrid B,2023,157.8,152.1,110.26,36.3,15.0,Missouri,Boone,274.4,39.310989,-91.576021
103350,Sorghum,Sorghum Hybrid B,2023,157.6,158.6,98.49,28.99,40.51,Missouri,Boone,132.5,38.020047,-91.665579
103351,"Wheat, Hard Winter",TAM 114,2023,190.8,184.2,182.48,66.45,50.03,Missouri,Boone,156.9,39.243708,-92.692288
103352,"Wheat, Hard Winter",WB-Grainfield,2023,175.7,171.1,92.09,34.06,39.2,Missouri,Boone,145.7,38.653566,-91.257852
103353,Sorghum,Sorghum Hybrid A,2023,179.0,180.2,158.53,53.62,56.43,Missouri,Boone,44.9,39.223237,-92.141474
103354,"Wheat, Hard Winter",TAM 114,2023,155.3,152.9,106.1,56.64,33.05,Missouri,Boone,47.4,39.234765,-92.30936
103355,"Wheat, Hard Winter",WB-Grainfield,2023,152.0,155.7,78.21,48.43,47.27,Missouri,Boone,136.6,38.876809,-91.237146
103356,Corn,Corn DKC63-58,2023,176.3,171.6,46.44,43.53,42.51,Missouri,Boone,235.0,38.605016,-93.224395
103357,Sorghum,Sorghum Hybrid A,2023,169.6,173.5,191.5,30.8,27.1,Missouri,Boone,104.1,38.242603,-91.687861
103358,Sorghum,Sorghum Hybrid A,2023,172.3,173.6,182.92,34.09,32.75,Missouri,Boone,58.2,38.221301,-92.102994
103359,Corn,Corn DKC63-58,2023,138.1,130.8,60.77,49.63,46.6,Missouri,Boone,172.4,38.795017,-93.108089
103360,Corn,Corn DKC63-58,2023,179.2,179.1,142.86,48.13,42.54,Missouri,Boone,233.4,39.345103,-91.500309
103361,"Wheat, Hard Winter",WB-Grainfield,2023,155.3,157.8,126.8,40.71,45.58,Oklahoma,Payne,218.5,36.227818,-96.956308
103362,Sorghum,Sorghum Hybrid A,2023,163.8,164.6,146.4,78.41,22.25,Oklahoma,Payne,264.2,35.433066,-97.337934
103363,Sorghum,Sorghum Hybrid A,2023,154.8,158.9,111.54,25.26,56.13,Oklahoma,Payne,73.5,36.907187,-97.467885
103364,Corn,Corn DKC63-58,2023,189.2,192.5,175.02,43.72,41.64,Oklahoma,Payne,114.1,35.280843,-98.185069
103365,Corn,Corn DKC63-58,2023,166.5,169.2,84.99,31.68,38.45,Oklahoma,Payne,150.5,36.447011,-97.093981
103366,Sorghum,Sorghum Hybrid B,2023,165.6,173.7,141.85,33.64,28.79,Oklahoma,Payne,220.5,35.412194,-96.552728
103367,Corn,Corn DKC63-58,2023,169.9,162.8,145.84,42.66,23.61,Oklahoma,Payne,22.7,36.431931,-98.189635
103368,"Wheat, Hard Winter",TAM 114,2023,181.2,187.2,148.69,72.52,11.87,Oklahoma,Payne,58.4,35.88135,-97.076713
103369,"Wheat, Hard Winter",TAM 114,2023,200.1,203.9,216.57,43.93,23.32,Oklahoma,Payne,141.3,36.215063,-96.624621
103370,Sorghum,Sorghum Hybrid B,2023,171.1,177.9,96.8,58.76,30.53,Oklahoma,Payne,162.0,35.24094,-96.871754
103371,Sorghum,Sorghum Hybrid A,2023,169.6,175.4,168.64,27.75,30.92,Oklahoma,Payne,177.3,36.582865,-96.024111
103372,Sorghum,Sorghum Hybrid B,2023,177.9,177.5,157.06,35.56,40.73,Oklahoma,Payne,38.4,36.105972,-97.623056
103373,Sorghum,Sorghum Hybrid B,2023,161.2,165.7,143.21,32.53,33.56,Oklahoma,Payne,260.2,36.008454,-96.89859
103374,Corn,Corn Pioneer 86P20,2023,164.5,170.7,82.41,45.16,38.3,Oklahoma,Payne,180.6,35.907297,-97.395396
103375,Sorghum,Sorghum Hybrid B,2023,154.6,147.9,116.96,41.64,26.68,Oklahoma,Payne,265.8,36.900187,-96.406261
103376,Sorghum,Sorghum Hybrid A,2023,192.8,194.7,198.94,44.41,50.28,Oklahoma,Payne,28.3,35.93809,-98.177963
103377,Corn,Corn Pioneer 86P20,2023,174.5,179.6,125.06,57.24,20.37,Oklahoma,Payne,174.9,35.890073,-96.713024
103378,"Wheat, Hard Winter",WB-Grainfield,2023,186.0,189.6,181.46,40.81,33.63,Oklahoma,Payne,135.6,36.345622,-96.858849
103379,Corn,Corn Pioneer 86P20,2023,163.1,159.0,89.74,38.41,68.72,Oklahoma,Payne,267.6,36.798624,-97.785428
103380,Corn,Corn DKC63-58,2023,199.9,206.0,196.25,55.95,40.42,Oklahoma,Payne,175.9,36.424478,-96.018386
103381,Sorghum,Sorghum Hybrid A,2023,160.9,169.6,147.33,50.16,43.48,Oklahoma,Payne,27.3,35.306866,-96.328849
103382,"Wheat, Hard Winter",TAM 114,2023,191.0,198.8,222.64,39.8,51.27,Oklahoma,Payne,84.2,36.063603,-97.357598
103383,"Wheat, Hard Winter",TAM 114,2023,191.1,187.3,177.22,26.68,27.34,Oklahoma,Payne,128.7,36.643829,-96.6632
103384,Sorghum,Sorghum Hybrid B,2023,146.5,154.9,82.0,39.34,38.2,Oklahoma,Payne,211.2,36.001769,-96.225301
103385,"Wheat, Hard Winter",TAM 114,2023,177.4,182.6,132.41,37.17,41.81,Oklahoma,Payne,153.1,36.918305,-97.942183
103386,Sorghum,Sorghum Hybrid A,2023,179.1,176.9,201.93,27.78,68.86,Oklahoma,Payne,97.0,36.934177,-97.692077
103387,"Wheat, Hard Winter",TAM 114,2023,148.3,151.0,106.65,64.47,21.19,Oklahoma,Payne,71.4,35.89439,-97.524778
103388,Sorghum,Sorghum Hybrid B,2023,149.4,151.5,128.87,31.2,41.59,Oklahoma,Payne,135.8,36.672207,-98.062783
103389,"Wheat, Hard Winter",WB-Grainfield,2023,175.4,168.5,159.6,29.94,23.78,Oklahoma,Payne,150.4,35.806933,-97.782124
103390,Sorghum,Sorghum Hybrid A,2023,157.7,162.0,115.81,50.35,64.65,Oklahoma,Payne,205.4,35.398097,-96.22761
103391,Sorghum,Sorghum Hybrid B,2023,157.8,152.2,157.91,67.3,40.03,Oklahoma,Payne,116.0,35.229925,-98.097024
103392,"Wheat, Hard Winter",WB-Grainfield,2023,145.6,137.8,59.47,35.91,48.68,Oklahoma,Payne,34.4,35.521072,-98.093515
103393,Sorghum,Sorghum Hybrid A,2023,148.3,143.8,113.64,82.58,40.62,Oklahoma,Payne,143.8,36.165102,-97.507975
103394,"Wheat, Hard Winter",WB-Grainfield,2023,182.5,187.5,166.76,36.69,10.06,Oklahoma,Payne,270.2,36.105397,-98.05202
103395,"Wheat, Hard Winter",TAM 114,2023,200.3,200.8,214.82,52.43,60.89,Oklahoma,Payne,240.9,36.178406,-97.980482
103396,"Wheat, Hard Winter",WB-Grainfield,2023,149.4,156.9,104.85,20.14,33.67,Oklahoma,Payne,241.8,36.690823,-96.841174
103397,"Wheat, Hard Winter",WB-Grainfield,2023,133.0,128.0,15,50.83,22.41,Oklahoma,Payne,153.4,35.533958,-97.575261
103398,Corn,Corn Pioneer 86P20,2023,191.0,198.8,129.56,46.32,20.75,Oklahoma,Payne,42.3,35.643163,-96.705502
103399,Sorghum,Sorghum Hybrid B,2023,135.9,128.0,148.09,50.72,20.64,Oklahoma,Payne,212.1,36.137982,-96.746016
103400,Sorghum,Sorghum Hybrid A,2023,127.3,134.5,146.1,50.14,41.75,Oklahoma,Payne,215.6,36.625754,-97.191727
103401,"Wheat, Hard Winter",TAM 114,2023,168.7,170.6,131.94,31.28,23.49,Oklahoma,Payne,151.1,35.490834,-96.188386
103402,"Wheat, Hard Winter",WB-Grainfield,2023,174.5,177.3,146.48,58.26,30.63,Oklahoma,Payne,228.2,35.285863,-96.481522
103403,Sorghum,Sorghum Hybrid B,2023,164.6,167.5,144.14,41.44,16.21,Oklahoma,Payne,169.6,35.427058,-96.064094
103404,Sorghum,Sorghum Hybrid B,2023,146.8,140.8,63.26,47.39,68.49,Oklahoma,Payne,122.2,37.027652,-96.029009
103405,Sorghum,Sorghum Hybrid A,2023,143.0,151.7,74.91,55.87,36.18,Oklahoma,Payne,67.0,36.771354,-97.539288
103406,Corn,Corn Pioneer 86P20,2023,189.9,192.5,146.28,91.52,33.83,Oklahoma,Payne,149.5,35.244017,-97.100209
103407,"Wheat, Hard Winter",WB-Grainfield,2023,168.3,163.5,196.77,31.28,52.95,Oklahoma,Payne,171.8,36.011184,-96.495236
103408,Sorghum,Sorghum Hybrid A,2023,160.0,155.7,163.89,32.94,61.21,Oklahoma,Payne,242.6,35.260955,-96.932797
103409,"Wheat, Hard Winter",WB-Grainfield,2023,143.7,148.9,84.64,32.55,50.42,Oklahoma,Payne,86.0,36.920885,-96.176817
103410,"Wheat, Hard Winter",WB-Grainfield,2023,167.9,174.4,88.19,23.78,29.47,Oklahoma,Payne,102.0,35.989927,-97.578111
103411,"Wheat, Hard Winter",TAM 114,2023,143.8,144.2,92.14,58.24,43.07,Oklahoma,Payne,221.4,35.936407,-97.502098
103412,Corn,Corn DKC63-58,2023,188.7,187.1,137.9,60.09,29.89,Oklahoma,Payne,240.1,36.60129,-97.730564
103413,"Wheat, Hard Winter",TAM 114,2023,167.8,164.5,156.92,34.72,31.82,Oklahoma,Payne,110.8,35.898638,-96.521144
103414,Sorghum,Sorghum Hybrid A,2023,167.0,175.5,105.48,66.45,26.12,Oklahoma,Payne,188.9,35.628325,-97.018989
103415,Sorghum,Sorghum Hybrid A,2023,175.0,178.4,115.95,39.4,18.21,Oklahoma,Payne,161.0,35.805308,-97.866772
103416,Corn,Corn DKC63-58,2023,188.6,191.1,159.29,54.88,51.66,Oklahoma,Payne,172.7,35.980608,-97.200148
103417,"Wheat, Hard Winter",TAM 114,2023,188.4,183.4,166.16,38.04,46.13,Oklahoma,Payne,216.2,36.893787,-96.075277
103418,"Wheat, Hard Winter",WB-Grainfield,2023,174.2,169.1,165.24,5.92,31.25,Oklahoma,Payne,251.8,36.679562,-96.705599
103419,Sorghum,Sorghum Hybrid B,2023,173.9,180.9,139.19,60.15,27.33,Oklahoma,Payne,244.1,35.986764,-96.567122
103420,"Wheat, Hard Winter",WB-Grainfield,2023,144.5,138.3,84.7,49.97,42.92,Oklahoma,Payne,171.4,35.422177,-96.393383
103421,Sorghum,Sorghum Hybrid B,2023,164.5,169.5,203.69,21.9,43.16,Oklahoma,Payne,124.2,36.647927,-97.925078
103422,"Wheat, Hard Winter",WB-Grainfield,2023,156.0,157.5,186.09,42.67,42.79,Oklahoma,Payne,141.4,35.519855,-97.446091
103423,Sorghum,Sorghum Hybrid A,2023,180.1,187.9,143.16,53.59,29.7,Oklahoma,Payne,84.0,35.574717,-96.994534
103424,"Wheat, Hard Winter",WB-Grainfield,2023,154.2,150.6,135.88,31.61,39.61,Oklahoma,Payne,30.0,36.086973,-97.830143
103425,"Wheat, Hard Winter",TAM 114,2023,174.7,167.3,105.99,31.29,40.5,Oklahoma,Payne,193.6,35.678192,-96.120793
103426,Corn,Corn Pioneer 86P20,2023,180.8,177.6,157.63,41.79,37.5,Oklahoma,Payne,177.3,36.970362,-97.115173
103427,Corn,Corn DKC63-58,2023,173.5,172.5,127.61,47.59,28.84,Oklahoma,Payne,230.4,36.365131,-96.564877
103428,"Wheat, Hard Winter",TAM 114,2023,162.6,168.1,78.53,44.69,37.28,Oklahoma,Payne,89.5,35.150121,-97.442002
103429,"Wheat, Hard Winter",WB-Grainfield,2023,166.8,164.5,184.09,55.21,62.3,Oklahoma,Payne,22.1,36.445728,-96.998266
103430,Sorghum,Sorghum Hybrid A,2023,156.3,148.4,128.36,71.61,34.4,Oklahoma,Payne,129.6,36.762527,-96.520465
103431,Sorghum,Sorghum Hybrid A,2023,158.8,155.5,113.83,7.01,33.68,Oklahoma,Payne,164.1,36.899946,-96.140163
103432,"Wheat, Hard Winter",WB-Grainfield,2023,193.2,191.7,205.44,55.39,35.26,Oklahoma,Payne,26.4,36.580353,-97.892593
103433,Corn,Corn DKC63-58,2023,181.0,179.1,147.86,34.52,40.99,Oklahoma,Payne,41.0,35.355666,-96.716473
103434,"Wheat, Hard Winter",TAM 114,2023,181.2,183.7,136.98,35.07,3.43,Oklahoma,Payne,260.6,36.995105,-97.582837
103435,Corn,Corn Pioneer 86P20,2023,171.7,170.3,35.01,70.78,48.57,Oklahoma,Payne,212.8,35.657913,-96.321741
103436,Sorghum,Sorghum Hybrid A,2023,192.4,201.2,155.1,40.74,17.59,Oklahoma,Payne,48.6,36.495158,-96.341224
103437,Sorghum,Sorghum Hybrid A,2023,152.4,154.6,107.34,32.9,52.5,Oklahoma,Payne,52.7,36.01206,-97.057309
103438,Corn,Corn Pioneer 86P20,2023,173.5,166.9,135.93,41.63,39.58,Oklahoma,Payne,122.7,35.507819,-96.228404
103439,Corn,Corn DKC63-58,2023,164.5,162.2,136.19,59.59,26.43,Oklahoma,Payne,184.6,36.596353,-98.075458
103440,Corn,Corn DKC63-58,2023,205.8,199.9,236.34,56.56,37.61,Oklahoma,Payne,78.2,35.609864,-98.163128
103441,"Wheat, Hard Winter",WB-Grainfield,2023,144.1,143.7,94.97,25.91,27.52,Oklahoma,Payne,164.7,36.129131,-97.506546
103442,"Wheat, Hard Winter",WB-Grainfield,2023,162.8,165.8,132.89,65.62,54.42,Oklahoma,Payne,271.4,35.308439,-96.869867
103443,"Wheat, Hard Winter",TAM 114,2023,118.3,118.6,31.87,44.72,31.45,Oklahoma,Payne,64.6,36.63723,-97.726243
103444,Sorghum,Sorghum Hybrid A,2023,170.5,179.0,199.56,22.3,41.02,Oklahoma,Payne,251.0,36.468014,-96.718146
103445,Sorghum,Sorghum Hybrid B,2023,162.3,165.7,114.09,37.13,40.23,Oklahoma,Payne,73.9,36.909116,-97.46889
103446,Sorghum,Sorghum Hybrid A,2023,154.7,155.2,123.85,52.95,33.64,Oklahoma,Payne,231.7,35.344691,-96.528011
103447,Sorghum,Sorghum Hybrid A,2023,154.6,147.9,126.57,25.86,12.56,Oklahoma,Payne,41.7,35.227648,-96.283242
103448,Sorghum,Sorghum Hybrid B,2023,153.7,148.2,145.31,38.35,29.4,Oklahoma,Payne,173.4,36.900629,-96.431552
103449,Corn,Corn DKC63-58,2023,148.5,145.7,91.9,58.57,23.11,Oklahoma,Payne,171.1,35.715229,-97.852459
103450,Sorghum,Sorghum Hybrid A,2023,151.9,151.1,56.49,22.51,51.21,Oklahoma,Payne,191.2,36.122562,-96.5143
103451,"Wheat, Hard Winter",TAM 114,2023,174.7,176.7,165.22,56.1,48.04,Oklahoma,Payne,89.0,35.572048,-96.409164
103452,"Wheat, Hard Winter",WB-Grainfield,2023,163.3,169.1,150.91,36.01,22.9,Oklahoma,Payne,273.3,35.243345,-97.764779
103453,Corn,Corn DKC63-58,2023,156.4,149.9,95.11,42.31,28.77,Oklahoma,Payne,176.2,36.376322,-98.017998
103454,"Wheat, Hard Winter",WB-Grainfield,2023,171.1,167.1,173.33,54.67,24.89,Oklahoma,Payne,147.5,36.168078,-96.90763
103455,"Wheat, Hard Winter",TAM 114,2023,164.3,167.1,126.63,22.73,35.11,Oklahoma,Payne,93.3,35.814817,-97.016448
103456,Corn,Corn Pioneer 86P20,2023,147.1,147.4,28.7,56.27,53.59,Oklahoma,Payne,185.3,35.351915,-97.521291
103457,Sorghum,Sorghum Hybrid B,2023,135.2,131.8,67.24,30.53,18.35,Oklahoma,Payne,238.2,35.678751,-98.136303
103458,"Wheat, Hard Winter",TAM 114,2023,149.2,143.5,89.15,35.66,37.95,Oklahoma,Payne,58.9,35.882513,-96.114961
103459,Sorghum,Sorghum Hybrid A,2023,163.6,166.2,185.24,44.84,16.97,Oklahoma,Payne,278.3,35.993131,-96.57347
103460,Sorghum,Sorghum Hybrid A,2023,158.5,166.0,115.7,41.47,42.3,Oklahoma,Payne,151.8,35.287939,-97.698952
103461,Sorghum,Sorghum Hybrid A,2023,180.8,173.4,159.82,46.13,59.44,Oklahoma,Payne,104.2,36.171582,-98.149557
103462,Sorghum,Sorghum Hybrid B,2023,194.7,196.1,188.44,53.81,39.29,Oklahoma,Payne,172.2,35.679219,-97.276252
103463,Sorghum,Sorghum Hybrid A,2023,156.2,154.6,108.82,50.16,23.67,Oklahoma,Payne,105.7,36.580948,-96.999458
103464,"Wheat, Hard Winter",TAM 114,2023,161.6,158.4,122.27,32.9,59.29,Oklahoma,Payne,273.9,37.035927,-97.362055
103465,"Wheat, Hard Winter",WB-Grainfield,2023,173.8,170.9,112.08,81.46,42.99,Oklahoma,Payne,234.6,36.710891,-96.457499
103466,Sorghum,Sorghum Hybrid B,2023,154.9,159.3,168.03,44.08,38.16,Oklahoma,Payne,51.9,35.532221,-97.740997
103467,Corn,Corn Pioneer 86P20,2023,201.6,195.9,136.09,39.64,55.08,Oklahoma,Payne,166.8,35.643212,-97.423687
103468,"Wheat, Hard Winter",WB-Grainfield,2023,182.5,184.9,185.8,66.08,35.34,Oklahoma,Payne,122.2,35.985763,-98.163688
103469,Sorghum,Sorghum Hybrid A,2023,137.9,140.6,97.57,58.78,41.37,Oklahoma,Payne,171.4,35.758441,-96.597068
103470,Corn,Corn DKC63-58,2023,186.1,189.0,209.95,39.86,33.94,Oklahoma,Payne,96.4,36.607608,-97.085307
103471,Sorghum,Sorghum Hybrid B,2023,149.2,155.8,54.62,38.76,62.61,Oklahoma,Payne,148.8,36.207436,-97.692594
103472,"Wheat, Hard Winter",TAM 114,2023,178.8,173.6,181.09,48.58,31.21,Oklahoma,Payne,108.8,36.286737,-96.719078
103473,"Wheat, Hard Winter",WB-Grainfield,2023,196.0,193.8,165.02,37.88,42.6,Oklahoma,Payne,135.6,36.914637,-97.786591
103474,"Wheat, Hard Winter",WB-Grainfield,2023,171.8,178.1,155.77,30.04,37.54,Oklahoma,Payne,28.9,35.888221,-96.311579
103475,"Wheat, Hard Winter",TAM 114,2023,166.9,169.1,158.2,47.93,20.89,Oklahoma,Payne,55.0,36.867177,-97.033412
103476,"Wheat, Hard Winter",WB-Grainfield,2023,160.4,166.5,100.67,45.72,22.4,Oklahoma,Payne,87.2,35.852706,-96.81616
103477,Sorghum,Sorghum Hybrid B,2023,182.9,181.5,144.94,63.77,34.78,Oklahoma,Payne,228.7,36.759437,-97.366056
103478,"Wheat, Hard Winter",WB-Grainfield,2023,149.8,157.9,81.16,14.65,57.47,Oklahoma,Payne,198.8,36.177621,-96.659328
103479,Corn,Corn Pioneer 86P20,2023,163.2,167.7,105.17,55.31,39.28,Oklahoma,Payne,149.5,35.50755,-97.75647
103480,"Wheat, Hard Winter",WB-Grainfield,2023,165.3,165.7,159.75,33.8,12.84,Oklahoma,Payne,141.6,35.182917,-96.707372
103481,Sorghum,Sorghum Hybrid A,2023,146.6,148.0,95.79,55.4,59.76,Oklahoma,Payne,219.9,35.531618,-97.835283
103482,Sorghum,Sorghum Hybrid B,2023,184.8,185.7,205.63,39.48,50.14,Oklahoma,Payne,31.0,35.245174,-97.457731
103483,"Wheat, Hard Winter",TAM 114,2023,153.8,160.3,144.53,48.97,20.71,Oklahoma,Payne,227.7,36.194214,-97.623535
103484,Corn,Corn DKC63-58,2023,190.5,188.0,202.13,72.17,38.67,Oklahoma,Payne,113.1,36.219441,-97.418451
103485,Corn,Corn Pioneer 86P20,2023,210,204.1,187.28,46.91,50.75,Oklahoma,Payne,39.3,35.412977,-97.950085
103486,Corn,Corn DKC63-58,2023,164.4,167.5,72.07,41.5,23.56,Oklahoma,Payne,175.0,35.258692,-96.492674
103487,"Wheat, Hard Winter",TAM 114,2023,151.3,147.8,71.84,28.93,3.14,Oklahoma,Payne,166.7,36.12737,-96.367255
103488,"Wheat, Hard Winter",WB-Grainfield,2023,132.3,125.1,71.57,23.02,25.81,Oklahoma,Payne,37.5,36.545746,-96.128953
103489,Corn,Corn DKC63-58,2023,164.1,165.4,162.4,24.17,7.39,Oklahoma,Payne,209.9,35.549686,-97.050542
103490,Sorghum,Sorghum Hybrid A,2023,150.2,144.2,122.96,44.31,17.64,Oklahoma,Payne,175.0,36.651726,-96.249477
103491,"Wheat, Hard Winter",WB-Grainfield,2023,155.9,157.8,120.58,50.01,61.15,Oklahoma,Payne,202.7,37.038889,-96.944355
103492,Corn,Corn DKC63-58,2023,163.6,163.0,122.52,53.05,44.33,Oklahoma,Payne,224.8,36.403929,-96.478022
103493,Corn,Corn DKC63-58,2023,183.2,190.4,137.45,46.63,54.4,Oklahoma,Payne,159.1,35.744824,-97.328043
103494,"Wheat, Hard Winter",WB-Grainfield,2023,183.6,182.2,141.43,44.48,54.51,Oklahoma,Payne,39.1,36.0456,-97.637981
103495,Corn,Corn Pioneer 86P20,2023,158.1,161.5,61.39,10.25,35.33,Oklahoma,Payne,131.8,36.90311,-97.720361
103496,Corn,Corn DKC63-58,2023,184.0,183.0,92.58,19.76,19.73,Oklahoma,Payne,63.0,35.611014,-96.897712
103497,Corn,Corn Pioneer 86P20,2023,167.8,164.9,81.25,46.12,61.22,Oklahoma,Payne,225.7,36.768225,-97.980954
103498,"Wheat, Hard Winter",WB-Grainfield,2023,179.5,182.2,163.38,60.56,39.26,Oklahoma,Payne,214.2,36.956567,-96.770685
103499,Sorghum,Sorghum Hybrid A,2023,167.4,172.5,124.68,53.74,24.35,Oklahoma,Payne,278.0,36.036398,-97.16811
103500,Sorghum,Sorghum Hybrid A,2023,139.9,137.5,112.91,22.72,52.09,Oklahoma,Payne,260.7,35.70332,-96.702046
103501,"Wheat, Hard Winter",TAM 114,2023,150.0,147.5,22.54,47.58,44.36,Oklahoma,Payne,271.5,36.802598,-97.049221
103502,"Wheat, Hard Winter",TAM 114,2023,153.6,149.2,108.57,70.93,28.64,Oklahoma,Payne,251.5,36.108776,-96.94355
103503,"Wheat, Hard Winter",WB-Grainfield,2023,167.8,164.0,150.1,55.24,39.78,Oklahoma,Payne,277.6,36.14831,-96.199152
103504,"Wheat, Hard Winter",WB-Grainfield,2023,133.1,134.2,62.56,61.92,41.69,Oklahoma,Payne,195.7,35.20967,-96.240332
103505,Corn,Corn DKC63-58,2023,185.9,190.4,197.87,50.21,41.57,Oklahoma,Payne,213.2,35.428975,-96.693197
103506,"Wheat, Hard Winter",TAM 114,2023,176.9,169.0,109.46,50.51,47.68,Oklahoma,Payne,228.4,35.238574,-96.170538
103507,Corn,Corn DKC63-58,2023,199.1,200.7,240.73,35.24,27.29,Oklahoma,Payne,114.3,36.461989,-96.250703
103508,Corn,Corn Pioneer 86P20,2023,182.7,178.5,111.15,48.23,28.41,Oklahoma,Payne,211.7,35.505493,-96.193837
103509,Corn,Corn DKC63-58,2023,201.1,197.7,168.34,34.96,28.54,Oklahoma,Payne,97.0,36.146723,-97.051946
103510,Sorghum,Sorghum Hybrid A,2023,154.5,160.4,123.37,42.46,17.27,Oklahoma,Payne,166.0,36.732898,-97.73399
103511,Corn,Corn DKC63-58,2023,171.3,166.5,142.35,22.57,40.49,Oklahoma,Payne,72.0,36.67785,-96.961569
103512,Sorghum,Sorghum Hybrid B,2023,150.3,144.6,142.89,30.35,23.66,Oklahoma,Payne,35.3,36.873212,-96.257209
103513,"Wheat, Hard Winter",WB-Grainfield,2023,163.1,163.7,126.57,66.17,47.98,Oklahoma,Payne,54.6,35.44867,-96.312399
103514,"Wheat, Hard Winter",TAM 114,2023,184.2,192.7,111.32,74.55,31.35,Oklahoma,Payne,92.2,36.418639,-97.512693
103515,Corn,Corn Pioneer 86P20,2023,178.4,184.0,122.98,67.34,14.02,Oklahoma,Payne,156.8,35.556875,-97.284334
103516,Corn,Corn DKC63-58,2023,133.8,131.1,15,63.35,38.61,Oklahoma,Payne,156.2,35.230905,-97.170483
103517,Sorghum,Sorghum Hybrid B,2023,159.0,161.4,116.77,27.58,33.7,Oklahoma,Payne,25.9,35.619419,-96.459879
103518,Corn,Corn DKC63-58,2023,198.0,199.5,221.25,63.55,42.14,Oklahoma,Payne,67.3,35.258404,-96.459123
103519,Sorghum,Sorghum Hybrid A,2023,165.1,170.6,140.41,42.19,41.95,Oklahoma,Payne,151.2,35.572746,-97.661477
103520,Sorghum,Sorghum Hybrid A,2023,158.0,166.9,126.84,41.66,29.99,Oklahoma,Payne,149.4,36.189638,-97.832852
103521,Corn,Corn Pioneer 86P20,2023,148.8,141.5,110.44,36.62,46.94,Oklahoma,Payne,251.8,35.749905,-97.34942
103522,Sorghum,Sorghum Hybrid B,2023,164.0,163.6,114.29,15.77,10.77,Oklahoma,Payne,72.8,35.418738,-96.108491
103523,Sorghum,Sorghum Hybrid A,2023,156.7,159.3,167.05,32.94,42.4,Oklahoma,Payne,139.4,36.208902,-96.431319
103524,Sorghum,Sorghum Hybrid A,2023,130.7,124.0,73.83,46.45,33.29,Oklahoma,Payne,142.6,35.52131,-96.560625
103525,Corn,Corn Pioneer 86P20,2023,166.8,165.5,76.45,73.81,33.19,Oklahoma,Payne,171.1,36.405793,-97.07484
103526,"Wheat, Hard Winter",TAM 114,2023,171.0,163.9,129.41,56.87,35.57,Oklahoma,Payne,108.7,36.920151,-96.801353
103527,"Wheat, Hard Winter",WB-Grainfield,2023,190.9,189.1,176.76,58.14,39.87,Oklahoma,Payne,41.8,36.058314,-97.127587
103528,Corn,Corn Pioneer 86P20,2023,156.0,162.7,91.04,60.39,9.15,Oklahoma,Payne,261.0,36.886898,-97.22074
103529,Sorghum,Sorghum Hybrid B,2023,170.1,163.6,146.37,39.54,23.68,Oklahoma,Payne,138.5,35.36692,-98.180542
103530,"Wheat, Hard Winter",WB-Grainfield,2023,149.4,153.4,111.79,13.74,35.96,Oklahoma,Payne,50.5,35.33087,-96.518264
103531,"Wheat, Hard Winter",WB-Grainfield,2023,159.8,160.7,150.76,63.17,54.51,Oklahoma,Payne,160.0,36.391378,-96.309042
