field,crop_name_en,variety_name_en,season,yield_bu_ac,yield_target,totalN_per_ac,totalP_per_ac,totalK_per_ac,state,county,acres,lat,long
100835,Corn,Corn DKC63-58,2022,209.0,216.7,220.98,45.63,14.31,Missouri,Boone,229.6,37.998793,-93.129632
100836,"Wheat, Hard Winter",WB-Grainfield,2022,170.9,177.7,130.31,32.91,15.65,Missouri,Boone,267.3,38.928337,-91.947497
100837,Sorghum,Sorghum Hybrid B,2022,147.4,147.0,121.21,48.77,40.4,Missouri,Boone,24.3,39.10285,-92.519637
100838,"Wheat, Hard Winter",TAM 114,2022,194.1,198.0,229.46,30.76,15.71,Missouri,Boone,110.6,38.140866,-92.553311
100839,"Wheat, Hard Winter",TAM 114,2022,165.1,157.6,192.91,21.14,40.83,Missouri,Boone,205.1,38.896058,-93.208402
100840,"Wheat, Hard Winter",WB-Grainfield,2022,153.4,149.0,108.95,47.63,30.58,Missouri,Boone,63.7,39.38118,-91.948561
100841,Sorghum,Sorghum Hybrid A,2022,141.1,146.1,124.32,35.76,63.26,Oklahoma,Payne,133.1,35.568714,-97.633217
100842,Corn,Corn Pioneer 86P20,2022,183.0,180.7,186.4,34.42,11.09,Oklahoma,Payne,193.0,35.575232,-96.932861
100843,"Wheat, Hard Winter",TAM 114,2022,135.7,138.6,78.78,62.76,34.79,Oklahoma,Payne,187.4,36.21761,-96.31649
100844,Sorghum,Sorghum Hybrid A,2022,163.8,159.0,124.43,52.52,25.93,Oklahoma,Payne,87.4,36.939815,-96.939754
100845,Sorghum,Sorghum Hybrid B,2022,157.4,163.8,127.69,44.57,52.05,Oklahoma,Payne,268.1,37.011714,-97.496785
100846,Corn,Corn Pioneer 86P20,2022,169.0,168.8,104.39,38.24,22.23,Oklahoma,Payne,155.1,35.424931,-96.125642
100847,Sorghum,Sorghum Hybrid B,2022,137.1,143.2,152.07,55.44,35.5,Oklahoma,Payne,196.8,35.215253,-97.495693
100848,"Wheat, Hard Winter",TAM 114,2022,163.0,160.0,163.85,27.91,29.37,Oklahoma,Payne,91.1,36.986342,-98.070612
100849,Corn,Corn Pioneer 86P20,2022,156.1,149.0,147.91,70.2,44.05,Oklahoma,Payne,235.3,36.794321,-97.806155
100850,Corn,Corn DKC63-58,2022,179.5,178.2,169.44,12.6,37.58,Oklahoma,Payne,97.8,35.952631,-97.158472
100851,Corn,Corn DKC63-58,2022,151.1,157.7,93.85,42.73,32.95,Oklahoma,Payne,121.7,35.898168,-97.912018
100852,"Wheat, Hard Winter",TAM 114,2022,161.7,165.5,117.5,27.87,39.93,Oklahoma,Payne,241.0,35.703055,-97.88139
100853,Sorghum,Sorghum Hybrid A,2022,164.0,172.8,202.29,46.48,17.25,Oklahoma,Payne,211.2,35.43045,-96.109124
100854,Corn,Corn Pioneer 86P20,2022,196.6,205.3,230.19,69.55,37.97,Oklahoma,Payne,260.8,36.385186,-96.894537
100855,Sorghum,Sorghum Hybrid B,2022,175.4,170.3,163.21,55.92,29.87,Oklahoma,Payne,83.7,36.56588,-96.49313
100856,"Wheat, Hard Winter",TAM 114,2022,186.8,185.0,173.11,27.59,32.79,Oklahoma,Payne,222.2,35.378001,-98.018199
100857,Corn,Corn Pioneer 86P20,2022,171.6,177.1,77.39,35.76,32.56,Oklahoma,Payne,26.0,35.494084,-97.134779
100858,"Wheat, Hard Winter",WB-Grainfield,2022,145.8,146.9,158.18,55.05,29.71,Oklahoma,Payne,97.6,35.920128,-96.658368
100859,Corn,Corn DKC63-58,2022,160.4,165.2,159.15,28.0,44.52,Oklahoma,Payne,36.6,35.544181,-96.751119
100860,Sorghum,Sorghum Hybrid A,2022,155.5,148.2,128.43,43.44,24.5,Oklahoma,Payne,244.1,36.242654,-96.764191
100861,Sorghum,Sorghum Hybrid B,2022,184.3,185.6,252.78,54.76,22.7,Oklahoma,Payne,241.4,35.953798,-96.120497
100862,Sorghum,Sorghum Hybrid A,2022,150.4,150.0,181.4,38.58,40.2,Oklahoma,Payne,98.2,36.246436,-96.670777
100863,"Wheat, Hard Winter",WB-Grainfield,2022,139.1,131.7,61.48,43.38,33.79,Oklahoma,Payne,177.6,35.419168,-96.316613
100864,Sorghum,Sorghum Hybrid A,2022,166.2,159.5,138.99,59.75,49.51,Oklahoma,Payne,176.6,35.634438,-97.360079
100865,Sorghum,Sorghum Hybrid B,2022,167.1,162.6,193.57,36.82,43.24,Oklahoma,Payne,138.6,36.34618,-97.607321
100866,"Wheat, Hard Winter",TAM 114,2022,143.8,149.8,70.12,36.0,27.64,Oklahoma,Payne,205.8,35.751085,-96.466875
100867,Corn,Corn Pioneer 86P20,2022,164.2,163.1,130.56,57.7,15.16,Oklahoma,Payne,270.6,35.775779,-98.004257
100868,Corn,Corn DKC63-58,2022,187.8,183.6,140.71,32.79,67.87,Oklahoma,Payne,58.0,36.958387,-96.477986
100869,Sorghum,Sorghum Hybrid A,2022,159.2,157.1,172.56,29.96,38.19,Oklahoma,Payne,156.9,36.2371,-97.579607
100870,Corn,Corn Pioneer 86P20,2022,187.3,191.9,182.01,79.02,26.1,Oklahoma,Payne,253.1,36.989201,-97.030299
100871,"Wheat, Hard Winter",WB-Grainfield,2022,160.4,154.5,134.32,46.59,27.89,Oklahoma,Payne,144.0,35.869721,-96.582071
100872,Sorghum,Sorghum Hybrid B,2022,146.1,154.9,130.34,66.92,33.61,Oklahoma,Payne,204.0,36.667091,-97.095096
100873,Corn,Corn DKC63-58,2022,177.6,171.1,109.9,9.4,38.65,Oklahoma,Payne,155.4,35.730757,-96.504728
100874,Sorghum,Sorghum Hybrid A,2022,151.0,147.9,131.25,52.08,30.76,Oklahoma,Payne,39.9,36.916219,-96.421637
100875,Sorghum,Sorghum Hybrid B,2022,158.8,162.3,152.21,41.43,14.72,Oklahoma,Payne,196.0,36.161578,-97.925679
100876,Sorghum,Sorghum Hybrid A,2022,134.8,131.0,128.17,19.69,29.16,Oklahoma,Payne,256.8,36.554068,-96.10809
100877,"Wheat, Hard Winter",TAM 114,2022,167.9,163.7,195.77,39.72,48.57,Oklahoma,Payne,177.9,35.292733,-96.3533
100878,"Wheat, Hard Winter",WB-Grainfield,2022,153.6,161.1,91.14,52.29,31.2,Oklahoma,Payne,267.6,35.624554,-97.013937
100879,Sorghum,Sorghum Hybrid B,2022,136.4,132.1,121.58,55.66,34.63,Oklahoma,Payne,97.8,35.729158,-96.147155
100880,"Wheat, Hard Winter",TAM 114,2022,178.0,177.8,198.21,25.57,37.42,Oklahoma,Payne,263.2,35.716866,-97.964239
100881,Corn,Corn Pioneer 86P20,2022,192.5,199.8,177.7,45.95,41.56,Oklahoma,Payne,124.5,35.930366,-96.19116
100882,Sorghum,Sorghum Hybrid A,2022,160.2,167.4,129.96,63.05,26.61,Oklahoma,Payne,220.1,36.169212,-97.60714
100883,Corn,Corn DKC63-58,2022,176.9,172.3,100.88,58.57,18.06,Oklahoma,Payne,62.1,35.510177,-98.111436
100884,Corn,Corn DKC63-58,2022,184.8,188.1,151.62,39.49,41.04,Oklahoma,Payne,213.4,35.655019,-97.27359
100885,"Wheat, Hard Winter",WB-Grainfield,2022,134.9,135.4,121.13,31.17,38.61,Oklahoma,Payne,228.0,36.904766,-96.345262
100886,Corn,Corn Pioneer 86P20,2022,179.9,184.9,137.25,47.07,45.22,Oklahoma,Payne,48.5,35.599359,-96.707717
100887,Corn,Corn DKC63-58,2022,178.6,183.5,126.21,27.97,32.04,Oklahoma,Payne,273.9,35.62072,-97.864509
100888,"Wheat, Hard Winter",TAM 114,2022,162.0,168.0,139.43,13.21,46.55,Oklahoma,Payne,84.9,35.526984,-96.645786
100889,Sorghum,Sorghum Hybrid A,2022,167.4,166.2,168.79,27.19,40.22,Oklahoma,Payne,69.1,35.670337,-97.77721
100890,Sorghum,Sorghum Hybrid B,2022,169.2,173.1,157.99,75.39,23.52,Oklahoma,Payne,24.6,37.012236,-97.712094
100891,Corn,Corn DKC63-58,2022,170.6,178.6,116.86,47.31,46.25,Oklahoma,Payne,36.0,36.502013,-97.656669
100892,Sorghum,Sorghum Hybrid A,2022,183.2,190.6,200.41,53.51,39.74,Oklahoma,Payne,30.6,35.341447,-97.793352
100893,Corn,Corn DKC63-58,2022,163.4,157.6,181.14,60.34,26.18,Oklahoma,Payne,106.9,35.835081,-96.417922
100894,"Wheat, Hard Winter",WB-Grainfield,2022,160.0,162.7,120.32,65.92,41.67,Oklahoma,Payne,81.9,36.293487,-98.109714
100895,"Wheat, Hard Winter",TAM 114,2022,149.3,146.4,110.67,47.44,54.16,Oklahoma,Payne,70.2,36.050977,-96.525826
100896,"Wheat, Hard Winter",TAM 114,2022,187.6,194.1,150.38,63.89,35.55,Oklahoma,Payne,31.4,36.872948,-96.054722
100897,Corn,Corn DKC63-58,2022,178.0,186.2,165.64,56.52,19.05,Oklahoma,Payne,183.8,36.652682,-97.832743
100898,Corn,Corn Pioneer 86P20,2022,170.1,175.9,145.33,43.45,44.96,Oklahoma,Payne,95.3,36.090549,-97.028566
100899,"Wheat, Hard Winter",TAM 114,2022,148.9,145.5,130.2,29.25,38.6,Oklahoma,Payne,63.0,35.499726,-97.847993
100900,Sorghum,Sorghum Hybrid A,2022,143.1,140.3,142.53,27.93,31.52,Oklahoma,Payne,248.6,35.568639,-96.64184
100901,"Wheat, Hard Winter",TAM 114,2022,169.6,176.6,161.84,48.34,43.69,Oklahoma,Payne,64.5,36.911771,-97.605043
100902,Sorghum,Sorghum Hybrid A,2022,141.7,150.2,135.57,52.7,24.22,Oklahoma,Payne,277.3,35.766668,-96.117859
100903,"Wheat, Hard Winter",WB-Grainfield,2022,149.7,155.6,78.1,56.98,33.83,Oklahoma,Payne,207.7,36.71547,-97.717585
100904,Corn,Corn Pioneer 86P20,2022,165.2,167.1,195.54,47.3,58.36,Oklahoma,Payne,86.6,36.522944,-96.686146
100905,"Wheat, Hard Winter",WB-Grainfield,2022,142.9,139.5,92.16,29.87,40.03,Oklahoma,Payne,246.2,36.255161,-96.422987
100906,Corn,Corn Pioneer 86P20,2022,175.8,176.2,123.93,28.07,45.53,Oklahoma,Payne,136.0,36.022841,-96.405684
100907,Sorghum,Sorghum Hybrid A,2022,169.0,176.0,156.61,41.48,33.59,Oklahoma,Payne,168.1,36.703248,-96.687793
100908,Sorghum,Sorghum Hybrid A,2022,132.4,136.7,85.63,52.87,27.3,Oklahoma,Payne,57.3,35.410853,-96.549023
100909,Sorghum,Sorghum Hybrid A,2022,158.8,151.5,213.52,48.89,37.7,Oklahoma,Payne,118.2,35.621852,-98.01609
100910,Sorghum,Sorghum Hybrid A,2022,168.1,174.6,209.57,46.67,11.06,Oklahoma,Payne,226.0,35.311434,-97.893694
100911,"Wheat, Hard Winter",WB-Grainfield,2022,168.9,165.4,111.87,62.09,36.68,Oklahoma,Payne,232.0,36.182865,-98.153343
100912,Sorghum,Sorghum Hybrid A,2022,172.6,168.4,205.04,65.05,35.41,Oklahoma,Payne,161.6,35.580683,-97.352157
100913,Corn,Corn DKC63-58,2022,162.0,155.9,162.14,34.13,55.45,Oklahoma,Payne,78.7,35.472162,-97.957702
100914,Sorghum,Sorghum Hybrid B,2022,137.0,144.2,113.12,39.66,63.87,Oklahoma,Payne,112.9,36.298562,-97.808251
100915,"Wheat, Hard Winter",WB-Grainfield,2022,148.8,154.7,118.99,36.75,30.11,Oklahoma,Payne,175.9,35.811933,-97.97137
100916,Corn,Corn DKC63-58,2022,174.5,182.4,156.41,21.59,36.82,Oklahoma,Payne,262.5,35.432422,-96.757121
100917,Corn,Corn Pioneer 86P20,2022,164.2,166.0,115.86,17.38,30.82,Oklahoma,Payne,121.6,36.973212,-97.587352
100918,Sorghum,Sorghum Hybrid B,2022,168.1,171.9,148.42,59.35,29.8,Oklahoma,Payne,278.6,35.936494,-96.454297
100919,Corn,Corn Pioneer 86P20,2022,168.6,169.7,110.81,35.1,21.68,Oklahoma,Payne,228.6,36.161701,-96.392911
100920,Corn,Corn Pioneer 86P20,2022,136.6,140.6,77.88,54.91,27.92,Oklahoma,Payne,171.1,35.596867,-98.193695
100921,Sorghum,Sorghum Hybrid B,2022,182.0,188.4,227.79,35.51,48.08,Oklahoma,Payne,165.2,36.796868,-96.398177
100922,Corn,Corn DKC63-58,2022,181.9,188.0,202.68,10.95,44.91,Oklahoma,Payne,57.5,35.256145,-97.896837
100923,"Wheat, Hard Winter",TAM 114,2022,202.0,205.3,244.89,51.82,20.93,Oklahoma,Payne,118.1,35.290164,-96.357638
100924,Sorghum,Sorghum Hybrid A,2022,160.0,159.1,151.3,54.3,62.32,Oklahoma,Payne,58.2,36.604294,-97.166518
100925,Sorghum,Sorghum Hybrid B,2022,149.2,143.1,121.63,27.92,34.6,Oklahoma,Payne,142.2,35.264002,-96.786601
100926,"Wheat, Hard Winter",TAM 114,2022,161.5,162.9,214.89,47.06,23.81,Oklahoma,Payne,150.9,36.726085,-96.177869
100927,"Wheat, Hard Winter",WB-Grainfield,2022,151.5,160.1,106.68,49.31,52.76,Oklahoma,Payne,204.4,35.387753,-97.733899
100928,"Wheat, Hard Winter",TAM 114,2022,160.0,165.9,160.15,69.22,10.96,Oklahoma,Payne,76.9,36.040029,-97.510983
100929,"Wheat, Hard Winter",WB-Grainfield,2022,164.8,158.6,171.39,69.82,30.43,Oklahoma,Payne,235.1,35.297836,-96.872982
100930,Corn,Corn Pioneer 86P20,2022,171.8,179.3,141.13,51.48,36.49,Oklahoma,Payne,82.3,35.506713,-97.756203
100931,Sorghum,Sorghum Hybrid A,2022,160.1,152.9,187.42,41.98,13.22,Oklahoma,Payne,90.0,35.747703,-96.12428
100932,Sorghum,Sorghum Hybrid B,2022,176.2,174.2,181.23,40.17,30.51,Oklahoma,Payne,215.4,35.396082,-96.71569
100933,Corn,Corn DKC63-58,2022,151.1,156.6,76.86,44.58,36.48,Oklahoma,Payne,253.1,36.056211,-96.288613
100934,Sorghum,Sorghum Hybrid B,2022,131.5,127.4,122.49,39.1,11.68,Oklahoma,Payne,61.9,35.55973,-96.700789
100935,Sorghum,Sorghum Hybrid A,2022,114.4,119.5,15,44.49,22.78,Oklahoma,Payne,278.3,36.000212,-97.911365
100936,Corn,Corn DKC63-58,2022,154.2,150.3,141.96,43.32,31.08,Oklahoma,Payne,182.1,37.044318,-96.864871
100937,Sorghum,Sorghum Hybrid B,2022,193.2,198.8,206.39,47.56,25.71,Oklahoma,Payne,45.3,36.850756,-97.102393
100938,Corn,Corn DKC63-58,2022,161.3,154.5,125.22,50.77,24.41,Oklahoma,Payne,64.1,36.500245,-97.186369
100939,Corn,Corn DKC63-58,2022,131.6,131.9,34.5,57.94,70.74,Oklahoma,Payne,218.4,35.840597,-97.569425
100940,Corn,Corn Pioneer 86P20,2022,155.2,154.2,67.2,43.25,33.72,Oklahoma,Payne,134.6,36.005175,-96.269701
100941,"Wheat, Hard Winter",TAM 114,2022,168.3,160.4,84.25,24.33,36.85,Oklahoma,Payne,181.4,36.770814,-97.560547
100942,Sorghum,Sorghum Hybrid B,2022,147.9,147.9,145.44,77.11,29.69,Oklahoma,Payne,242.0,36.16672,-96.399763
100943,Sorghum,Sorghum Hybrid A,2022,182.9,181.7,218.57,70.51,24.1,Oklahoma,Payne,66.9,35.272496,-97.446668
100944,"Wheat, Hard Winter",WB-Grainfield,2022,163.4,171.5,128.79,37.13,19.14,Oklahoma,Payne,75.3,35.426476,-97.730366
100945,"Wheat, Hard Winter",TAM 114,2022,142.3,150.9,132.45,39.32,44.89,Oklahoma,Payne,276.8,35.5555,-97.734716
100946,Sorghum,Sorghum Hybrid B,2022,154.3,151.4,117.63,39.97,48.94,Oklahoma,Payne,90.2,36.503193,-96.283164
100947,"Wheat, Hard Winter",TAM 114,2022,171.5,169.3,124.97,75.09,61.21,Oklahoma,Payne,194.1,36.581034,-97.838027
100948,Corn,Corn DKC63-58,2022,144.8,152.3,53.19,38.8,50.65,Oklahoma,Payne,145.2,36.233602,-96.389365
100949,"Wheat, Hard Winter",TAM 114,2022,180.7,188.7,99.29,25.73,17.66,Oklahoma,Payne,40.2,36.561389,-96.579218
100950,Corn,Corn Pioneer 86P20,2022,156.8,165.3,105.43,47.32,40.52,Oklahoma,Payne,59.1,35.922135,-97.054478
100951,Sorghum,Sorghum Hybrid B,2022,152.1,144.7,169.83,27.27,24.18,Oklahoma,Payne,265.3,36.566844,-97.787155
100952,"Wheat, Hard Winter",TAM 114,2022,177.0,185.2,136.52,55.73,43.63,Oklahoma,Payne,176.2,35.853487,-97.399652
100953,Corn,Corn DKC63-58,2022,169.8,168.8,177.04,26.68,26.83,Oklahoma,Payne,150.5,35.819201,-97.006573
100954,"Wheat, Hard Winter",WB-Grainfield,2022,178.6,179.8,151.39,60.12,44.34,Oklahoma,Payne,49.5,35.87497,-96.340798
100955,"Wheat, Hard Winter",WB-Grainfield,2022,148.8,142.3,98.55,8.98,41.31,Oklahoma,Payne,184.9,36.740746,-98.002797
100956,Sorghum,Sorghum Hybrid B,2022,148.5,149.1,129.98,22.63,16.94,Oklahoma,Payne,47.0,36.681154,-96.731038
100957,Corn,Corn Pioneer 86P20,2022,168.0,162.1,87.7,49.41,41.29,Oklahoma,Payne,77.9,36.988471,-96.189135
100958,Corn,Corn DKC63-58,2022,183.6,180.1,107.39,53.07,29.96,Oklahoma,Payne,22.0,36.74312,-96.450696
100959,Corn,Corn Pioneer 86P20,2022,173.0,179.3,139.76,42.77,60.42,Oklahoma,Payne,21.1,36.13603,-96.56926
100960,Corn,Corn DKC63-58,2022,152.4,154.9,87.11,37.57,22.9,Oklahoma,Payne,64.3,35.897304,-98.086522
100961,"Wheat, Hard Winter",WB-Grainfield,2022,159.8,160.6,48.84,11.73,49.98,Oklahoma,Payne,53.5,35.981063,-97.980929
100962,Sorghum,Sorghum Hybrid A,2022,151.5,152.9,148.51,14.92,28.43,Oklahoma,Payne,184.2,36.952531,-97.751722
100963,Sorghum,Sorghum Hybrid A,2022,145.0,152.7,88.37,29.46,57.62,Oklahoma,Payne,133.7,35.299668,-97.358709
100964,"Wheat, Hard Winter",TAM 114,2022,161.1,156.9,78.2,24.25,43.9,Oklahoma,Payne,275.7,35.518275,-96.350995
100965,"Wheat, Hard Winter",WB-Grainfield,2022,148.6,151.5,110.52,34.2,54.05,Oklahoma,Payne,220.3,36.250774,-97.972478
100966,Corn,Corn Pioneer 86P20,2022,169.3,167.4,110.66,78.24,49.65,Oklahoma,Payne,47.8,36.7428,-97.34024
100967,Corn,Corn Pioneer 86P20,2022,162.1,169.2,67.14,46.9,39.61,Oklahoma,Payne,127.6,36.353748,-97.208067
100968,Sorghum,Sorghum Hybrid A,2022,151.1,145.1,184.33,31.63,17.33,Oklahoma,Payne,97.7,35.80134,-97.437076
100969,"Wheat, Hard Winter",TAM 114,2022,160.9,153.3,124.64,8.48,37.21,Oklahoma,Payne,61.2,36.122315,-97.864839
100970,Corn,Corn Pioneer 86P20,2022,182.0,176.2,154.16,46.61,54.59,Oklahoma,Payne,253.6,35.669966,-97.761677
100971,Sorghum,Sorghum Hybrid B,2022,134.2,142.3,100.82,30.35,41.43,Oklahoma,Payne,204.1,36.902461,-97.649795
100972,Sorghum,Sorghum Hybrid B,2022,165.9,161.4,193.77,62.11,28.82,Oklahoma,Payne,270.1,36.521915,-97.246362
100973,Corn,Corn DKC63-58,2022,172.7,168.1,124.65,58.89,46.74,Oklahoma,Payne,175.0,35.820539,-96.224632
100974,Sorghum,Sorghum Hybrid B,2022,161.7,167.8,182.65,49.03,26.03,Oklahoma,Payne,63.5,36.375686,-96.07668
100975,Corn,Corn DKC63-58,2022,161.7,154.9,146.93,57.78,39.35,Oklahoma,Payne,27.8,36.398214,-97.381679
100976,Corn,Corn Pioneer 86P20,2022,174.1,171.6,102.97,21.47,40.09,Oklahoma,Payne,22.5,35.592033,-98.054283
100977,Corn,Corn Pioneer 86P20,2022,160.5,167.1,158.99,52.78,13.4,Oklahoma,Payne,157.1,35.292166,-96.236139
100978,Corn,Corn DKC63-58,2022,151.8,160.6,117.28,54.59,41.35,Oklahoma,Payne,102.6,35.950351,-97.926996
100979,Sorghum,Sorghum Hybrid B,2022,155.2,157.0,130.8,48.31,60.33,Oklahoma,Payne,173.7,35.158829,-97.184102
100980,Sorghum,Sorghum Hybrid B,2022,140.5,140.5,76.11,40.91,34.68,Oklahoma,Payne,29.6,36.726715,-97.286826
100981,Corn,Corn DKC63-58,2022,141.9,134.7,119.61,50.38,38.52,Texas,Lubbock,102.5,33.217043,-100.735273
100982,Corn,Corn Pioneer 86P20,2022,182.6,177.0,149.37,42.16,40.25,Texas,Lubbock,239.2,34.537727,-101.004945
100983,"Wheat, Hard Winter",WB-Grainfield,2022,147.1,148.2,191.45,58.49,45.83,Texas,Lubbock,78.8,32.659389,-101.385869
100984,Sorghum,Sorghum Hybrid B,2022,154.4,158.1,143.6,46.34,32.34,Texas,Lubbock,249.7,34.154093,-102.064976
100985,"Wheat, Hard Winter",TAM 114,2022,150.3,152.2,110.31,40.95,32.66,Texas,Lubbock,260.5,34.265292,-100.92995
100986,"Wheat, Hard Winter",WB-Grainfield,2022,143.0,139.8,96.93,43.38,19.91,Texas,Lubbock,193.7,34.118024,-101.838046
100987,Sorghum,Sorghum Hybrid B,2022,133.1,136.1,119.91,30.51,41.34,Texas,Lubbock,219.2,34.276141,-101.371077
100988,Sorghum,Sorghum Hybrid B,2022,144.5,138.3,161.3,45.92,39.77,Texas,Lubbock,35.7,33.046457,-101.600849
100989,"Wheat, Hard Winter",WB-Grainfield,2022,155.7,163.2,111.25,61.29,45.41,Texas,Lubbock,217.7,33.065691,-102.099984
100990,Corn,Corn Pioneer 86P20,2022,169.0,175.8,143.8,56.94,42.16,Texas,Lubbock,222.8,33.881928,-102.575963
100991,Sorghum,Sorghum Hybrid A,2022,151.6,151.3,152.78,38.64,56.29,Texas,Lubbock,82.5,33.1546,-100.860759
100992,Sorghum,Sorghum Hybrid B,2022,150.7,147.3,161.07,60.33,31.38,Texas,Lubbock,132.2,32.835844,-101.473032
100993,"Wheat, Hard Winter",WB-Grainfield,2022,167.4,168.2,140.42,54.26,32.9,Texas,Lubbock,70.4,32.857451,-102.790283
100994,Sorghum,Sorghum Hybrid A,2022,149.8,143.5,141.46,46.41,35.48,Texas,Lubbock,77.1,33.080284,-101.535514
100995,"Wheat, Hard Winter",WB-Grainfield,2022,159.1,154.6,188.89,60.48,44.04,Texas,Lubbock,121.9,34.142883,-102.135207
100996,Corn,Corn DKC63-58,2022,156.9,154.1,174.17,55.56,31.12,Texas,Lubbock,210.8,34.372669,-102.375037
100997,Corn,Corn Pioneer 86P20,2022,147.1,146.4,105.52,60.34,56.15,Texas,Lubbock,63.3,32.689571,-100.756384
100998,Sorghum,Sorghum Hybrid A,2022,149.5,149.8,166.46,27.87,54.18,Texas,Lubbock,196.6,33.12027,-102.659351
100999,Sorghum,Sorghum Hybrid B,2022,139.7,136.9,103.11,43.47,39.76,Texas,Lubbock,237.2,34.048754,-101.904244
101000,"Wheat, Hard Winter",WB-Grainfield,2022,150.5,148.5,127.6,63.45,34.48,Texas,Lubbock,277.3,33.999299,-100.938981
101001,"Wheat, Hard Winter",WB-Grainfield,2022,146.3,152.9,101.48,21.25,74.5,Texas,Lubbock,49.3,33.902797,-102.588407
101002,Corn,Corn Pioneer 86P20,2022,169.6,164.9,123.16,5,21.33,Texas,Lubbock,83.5,34.464147,-101.494786
101003,Corn,Corn DKC63-58,2022,157.0,154.6,149.87,38.03,46.96,Texas,Lubbock,276.7,33.769381,-100.820414
101004,Corn,Corn DKC63-58,2022,136.5,142.0,68.55,33.07,39.62,Texas,Lubbock,69.5,33.726659,-101.156444
101005,Corn,Corn DKC63-58,2022,197.3,198.2,232.88,46.92,48.74,Texas,Lubbock,48.6,33.200585,-101.67209
101006,Sorghum,Sorghum Hybrid B,2022,154.0,160.0,164.55,50.28,26.61,Texas,Lubbock,146.6,32.884528,-101.825594
101007,Sorghum,Sorghum Hybrid B,2022,161.9,167.2,137.26,40.58,54.65,Texas,Lubbock,111.6,33.603787,-100.791247
101008,"Wheat, Hard Winter",TAM 114,2022,136.7,144.3,124.28,36.36,34.42,Texas,Lubbock,268.0,33.202524,-102.829299
101009,Corn,Corn Pioneer 86P20,2022,148.3,144.7,99.27,32.28,42.23,Texas,Lubbock,231.0,33.223843,-102.216381
101010,"Wheat, Hard Winter",WB-Grainfield,2022,136.3,130.6,104.0,63.88,32.2,Texas,Lubbock,196.5,33.703139,-102.237663
101011,Sorghum,Sorghum Hybrid B,2022,148.4,147.8,90.86,30.49,15.65,Texas,Lubbock,167.3,32.913359,-101.927817
101012,Corn,Corn DKC63-58,2022,147.7,149.2,87.76,52.34,33.2,Texas,Lubbock,141.8,34.469234,-101.973979
101013,Sorghum,Sorghum Hybrid B,2022,116.6,123.5,91.93,37.52,14.22,Texas,Lubbock,224.5,32.751718,-101.040764
101014,Sorghum,Sorghum Hybrid B,2022,121.1,114.5,55.72,51.29,9.41,Texas,Lubbock,194.2,33.163332,-100.730418
101015,Sorghum,Sorghum Hybrid B,2022,128.9,123.0,155.38,26.42,25.8,Texas,Lubbock,174.5,33.760773,-101.776194
101016,"Wheat, Hard Winter",TAM 114,2022,133.6,140.8,72.48,42.9,43.42,Texas,Lubbock,202.4,33.865369,-102.559494
101017,"Wheat, Hard Winter",WB-Grainfield,2022,164.2,157.3,205.06,33.76,29.32,Texas,Lubbock,207.0,32.940742,-100.964222
101018,"Wheat, Hard Winter",TAM 114,2022,151.5,159.2,138.0,47.17,22.07,Texas,Lubbock,84.3,33.219855,-101.835817
101019,Sorghum,Sorghum Hybrid A,2022,102.2,104.7,50.01,36.4,24.4,Texas,Lubbock,238.8,33.471472,-101.500366
101020,Sorghum,Sorghum Hybrid A,2022,125.1,125.2,114.88,36.82,35.08,Texas,Lubbock,232.8,33.201069,-101.431422
101021,"Wheat, Hard Winter",WB-Grainfield,2022,136.3,142.1,123.0,60.6,40.82,Texas,Lubbock,115.5,32.931516,-102.276471
101022,Sorghum,Sorghum Hybrid B,2022,127.8,120.5,108.92,66.78,51.25,Texas,Lubbock,22.9,34.373411,-100.781848
101023,Corn,Corn DKC63-58,2022,158.0,155.9,172.07,43.28,46.22,Texas,Lubbock,92.0,33.991827,-102.040626
101024,Sorghum,Sorghum Hybrid A,2022,146.4,151.8,87.16,65.45,24.19,Texas,Lubbock,190.5,33.178846,-101.222263
101025,Corn,Corn DKC63-58,2022,161.0,156.1,157.54,29.42,54.58,Texas,Lubbock,37.7,33.99615,-101.784644
101026,"Wheat, Hard Winter",WB-Grainfield,2022,149.2,148.1,79.67,80.63,24.78,Texas,Lubbock,53.6,32.735365,-101.025531
101027,Sorghum,Sorghum Hybrid A,2022,167.0,175.7,212.46,68.1,12.61,Texas,Lubbock,45.1,34.186255,-101.288176
101028,Sorghum,Sorghum Hybrid A,2022,142.7,135.8,173.68,75.01,36.53,Texas,Lubbock,253.9,33.812617,-102.648158
101029,"Wheat, Hard Winter",TAM 114,2022,139.4,133.2,85.24,61.05,44.51,Texas,Lubbock,134.8,33.504068,-102.606923
101030,"Wheat, Hard Winter",TAM 114,2022,150.1,149.5,62.28,46.35,39.53,Texas,Lubbock,70.9,33.654206,-101.161991
101031,Sorghum,Sorghum Hybrid A,2022,117.3,115.4,115.15,35.58,46.9,Texas,Lubbock,183.6,33.425252,-101.697522
101032,Sorghum,Sorghum Hybrid B,2022,129.5,135.7,117.58,10.09,25.73,Texas,Lubbock,68.2,33.733703,-101.857788
101033,Corn,Corn DKC63-58,2022,156.1,154.5,107.14,41.86,49.49,Texas,Lubbock,180.8,32.784648,-102.728084
101034,"Wheat, Hard Winter",WB-Grainfield,2022,145.4,151.4,115.37,45.04,33.11,Texas,Lubbock,46.2,33.200803,-101.078073
